     335      153      317
     318      135      300
     317      299      135
     337      336      155
     336      173      154
     135      154      317
     155      319      337
     174      173      336
     318      155      154
     337      174      336
     154      155      336
     318      136      155
     175      174      337
     176      175      338
     337      319      156
     156      338      337
     337      338      175
     156      157      338
     156      137      320
     319      136      301
     155      136      319
     318      300      136
     302      301      118
     136      300      301
     138      302      119
     137      301      302
     302      138      320
     321      158      339
     303      321      138
     323      140      305
     303      139      321
     303      285      120
     139      322      158
     139      304      322
     322      159      158
     322      140      159
     321      339      157
     158      159      340
     339      177      176
     339      158      177
     158      340      177
     179      342      180
     340      178      177
     340      159      341
     340      341      178
     159      323      160
     178      341      179
     343      342      161
     179      341      342
     342      343      180
     161      162      343
     160      323      141
     159      140      323
     324      160      141
     342      341      160
     306      324      141
     142      325      161
     308      143      307
     162      161      325
     123      306      288
     305      121      287
     142      306      307
     141      305      306
     104      123      288
     289      307      123
     306      142      324
     307      325      142
     284      119      302
     284      100      119
     286      120      101
     139      303      120
     140      304      305
     140      322      304
     102      121      286
     305      304      121
     119      100      285
     266       81      100
     268      101       82
     100       81      267
     267      101      285
     267       82      101
     268      102      101
     121      304      286
     103      287      102
     268       83      269
     270      103      269
     286      101      102
     269      103      102
     122      305      287
     104      103      270
     288      122      103
     271      104      270
     271      105      104
     104      105      289
      48       67      235
     271       86      272
     107      108      292
     273      274      107
     274      108      107
     106      273      107
      89      275      274
     275      109      108
     312      129      148
     108      109      293
     275       89       90
     258       91      276
     111      277      278
     312      128      294
     109      276      294
     292      310      126
     127      293      311
     292      127      310
     292      108      127
     293      128      311
     293      109      128
     348      166      330
     147      128      312
     105      124      289
     290      125      308
     144      326      308
     307      124      308
     308      125      309
     290      106      125
     106      291      125
     107      126      291
     307      143      325
     308      309      144
     143      326      162
     143      308      326
     327      144      309
     327      163      144
     309      145      327
     310      328      145
     181      343      344
     162      163      344
     326      144      163
     163      345      344
     164      345      163
     164      165      346
     345      183      182
     345      164      346
     346      184      183
     347      185      184
     346      347      184
     330      147      312
     347      166      185
     167      331      168
     185      166      348
     165      146      329
     345      346      183
     165      347      346
     311      329      146
     311      128      147
     329      147      166
     329      311      147
     331      167      148
     166      147      330
     186      167      349
     148      313      331
     167      168      349
     331      149      168
     314      332      149
     169      350      332
     151      333      315
     169      332      150
     330      167      348
     330      148      167
     348      186      185
     349      187      186
     349      168      350
     349      350      187
     168      332      350
     350      351      188
     169      333      170
     351      189      188
     351      170      189
     352      190      189
     171      334      152
     170      333      151
     169      150      333
     189      170      352
     351      169      170
     334      151      316
     352      171      190
     352      334      171
     314      315      150
     131      297      315
     132      151      315
     334      170      151
     334      316      152
     151      132      316
     316      133      152
     316      132      298
     148      129      313
     294      276      110
     129      295      313
      90      276      109
     296      314      130
     150      332      314
     314      131      315
     112      279      113
     111      110      277
     129      294      110
     296      130      111
     110      276       91
     313      295      130
     129      110      295
     296      111      278
     295      110      111
     297      112      113
     278       93      279
     296      112      131
     296      278      112
     280      114      298
     133      316      298
     315      297      132
     131      112      297
     133      298      114
     279       93       94
     259       92       91
      93      261       94
      56       55      225
      76      262      244
      95      280      262
      94      280      113
      95      114      280
      93      260      261
     241       73       72
      75      243       56
      74      242      243
     262       75      244
     262       94       75
      95      262       76
     257      239       71
     278      260       93
      53      222       34
      54      224      242
     278       92      260
      92      277       91
     241      242       73
      55      243      242
      73      259       72
     277      110       91
      72      259       91
     260       74      261
      73      260      259
     278      277       92
     259      260       92
      73      242      260
     105      271      272
     256       70      257
     272       87      273
      50      220       51
      88      256       89
      88       87      255
      71       90      257
     258      276       90
     272       86       87
     271       85       86
     106      272      273
     106      105      272
     273       87       88
      86       67      254
      88      255       69
     254       67      236
      49      237       68
      68       87      254
      68      254      236
      87       86      254
     255       68      237
     255       87       68
     256       88       69
      68      236       49
      53       34      223
      70      256      238
      50       69      237
     238      256       69
      70      239      257
      72       91      258
     238      239       70
     238       50       51
      90       71      258
     239       51       52
     203       33       32
     238       69       50
      31       32      220
     221       52       51
     220      221       51
      33      204      222
     239       52       71
     221       33       52
      29       48      217
     218      200       30
      29      218       48
     201       11       12
     218       30       49
      31      220       50
      49       50      237
     219       31       50
      29       10      200
      48      218       49
      29      200      218
      49       30      219
     200       11       30
      30      201      219
      30       11      201
     201       31      219
     201       12       31
     203      202       13
      32       31      202
     203       32      202
     221      220       32
      14      203       13
      14       15      204
      32       33      221
     203       14       33
      14      204       33
      15       34      204
      15      205       34
      15       16      205
      17      206       16
     241       72       53
      52       33      222
     258      240       72
      71       52      240
      54       53      223
     240      222       53
     224       54      223
     242      241       54
      35      224      223
      36      225      224
     226       56       37
      55      224      225
      37       56      225
     226      244       56
      76      244       57
      57      226       38
      34       35      223
     205      206       35
     207       36      206
      18      207       17
      18       37      207
      38      208       19
