     230      240      330
     230      330      320
     231      321      331
     231      331      241
     240      250      340
     240      340      330
     241      331      341
     241      341      251
     250      260      350
     250      350      340
     251      341      351
     251      351      261
     260      270      360
     260      360      350
     261      351      361
     261      361      271
     270      280      370
     270      370      360
     271      361      371
     271      371      281
     280      290      380
     280      380      370
     281      371      381
     281      381      291
     290      300      390
     290      390      380
     291      381      391
     291      391      292
     292      391      392
     292      392      293
     293      392      393
     293      393      294
     294      393      394
     294      394      295
     295      394      395
     295      395      296
     296      395      396
     296      396      297
     297      396      397
     297      397      298
     298      397      398
     298      398      299
     299      398      399
     299      399      300
     300      399      400
     300      400      390
     301      302      401
     301      401      311
     302      303      402
     302      402      401
     303      304      403
     303      403      402
     304      305      404
     304      404      403
     305      306      405
     305      405      404
     306      307      406
     306      406      405
     307      308      407
     307      407      406
     308      309      408
     308      408      407
     309      310      409
     309      409      408
     310      320      410
     310      410      409
     311      401      411
     311      411      321
     320      330      420
     320      420      410
     321      411      421
     321      421      331
     330      340      430
     330      430      420
     331      421      431
     331      431      341
     340      350      440
     340      440      430
     341      431      441
     341      441      351
     350      360      450
     350      450      440
     351      441      451
     351      451      361
     360      370      460
     360      460      450
     361      451      461
     361      461      371
     370      380      470
     370      470      460
     371      461      471
     371      471      381
     380      390      480
     380      480      470
     381      471      481
     381      481      391
     390      400      490
     390      490      480
     391      481      491
     391      491      392
     392      491      492
     392      492      393
     393      492      493
     393      493      394
     394      493      494
     394      494      395
     395      494      495
     395      495      396
     396      495      496
     396      496      397
     397      496      497
     397      497      398
     398      497      498
     398      498      399
     399      498      499
     399      499      400
     400      499      500
     400      500      490
     401      402      501
     401      501      411
     402      403      502
     402      502      501
     403      404      503
     403      503      502
     404      405      504
     404      504      503
     405      406      505
     405      505      504
     406      407      506
     406      506      505
     407      408      507
     407      507      506
     408      409      508
     408      508      507
     409      410      509
     409      509      508
     410      420      510
     410      510      509
     411      501      511
     411      511      421
     420      430      520
     420      520      510
     421      511      521
     421      521      431
     430      440      530
     430      530      520
     431      521      531
     431      531      441
     440      450      540
     440      540      530
     441      531      541
     441      541      451
     450      460      550
     450      550      540
     451      541      551
     451      551      461
     460      470      560
     460      560      550
     461      551      561
     461      561      471
     470      480      570
     470      570      560
     471      561      571
     471      571      481
     480      490      580
     480      580      570
     481      571      581
     481      581      491
     490      500      590
     490      590      580
     491      581      591
     491      591      492
     492      591      592
     492      592      493
     493      592      593
     493      593      494
     494      593      594
     494      594      495
     495      594      595
     495      595      496
     496      595      596
     496      596      497
     497      596      597
     497      597      498
     498      597      598
     498      598      499
     499      598      599
     499      599      500
     500      599      600
     500      600      590
     501      502      601
     501      601      511
     502      503      602
     502      602      601
     503      504      603
     503      603      602
     504      505      604
     504      604      603
     505      506      605
     505      605      604
     506      507      606
     506      606      605
     507      508      607
     507      607      606
     508      509      608
     508      608      607
     509      510      609
     509      609      608
     510      520      610
     510      610      609
     511      601      611
     511      611      521
     520      530      620
     520      620      610
     521      611      621
     521      621      531
     530      540      630
     530      630      620
     531      621      631
     531      631      541
     540      550      640
     540      640      630
     541      631      641
     541      641      551
     550      560      650
     550      650      640
     551      641      651
     551      651      561
     560      570      660
     560      660      650
     561      651      661
     561      661      571
     570      580      670
     570      670      660
     571      661      671
     571      671      581
     580      590      680
     580      680      670
     581      671      681
     581      681      591
     590      600      690
     590      690      680
     591      681      691
     591      691      592
     592      691      692
     592      692      593
     593      692      693
     593      693      594
     594      693      694
     594      694      595
     595      694      695
     595      695      596
     596      695      696
     596      696      597
     597      696      697
     597      697      598
     598      697      698
     598      698      599
     599      698      699
     599      699      600
     600      699      700
     600      700      690
     601      602      701
     601      701      611
     602      603      702
     602      702      701
     603      604      703
     603      703      702
     604      605      704
     604      704      703
     605      606      705
     605      705      704
     606      607      706
     606      706      705
     607      608      707
     607      707      706
     608      609      708
     608      708      707
     609      610      709
     609      709      708
     610      620      710
     610      710      709
     611      701      711
     611      711      621
     620      630      720
     620      720      710
     621      711      721
     621      721      631
     630      640      730
     630      730      720
     631      721      731
     631      731      641
     640      650      740
     640      740      730
     641      731      741
     641      741      651
     650      660      750
     650      750      740
     651      741      751
     651      751      661
     660      670      760
     660      760      750
     661      751      761
     661      761      671
     670      680      770
     670      770      760
     671      761      771
     671      771      681
     680      690      780
     680      780      770
     681      771      781
     681      781      691
     690      700      790
     690      790      780
     691      781      791
     691      791      692
     692      791      792
     692      792      693
     693      792      793
     693      793      694
     694      793      794
     694      794      695
     695      794      795
     695      795      696
     696      795      796
     696      796      697
     697      796      797
     697      797      698
     698      797      798
     698      798      699
     699      798      799
     699      799      700
     700      799      800
     700      800      790
     701      702      801
     701      801      711
     702      703      802
     702      802      801
     703      704      803
     703      803      802
     704      705      804
     704      804      803
     705      706      805
     705      805      804
     706      707      806
     706      806      805
     707      708      807
     707      807      806
     708      709      808
     708      808      807
     709      710      809
     709      809      808
     710      720      810
     710      810      809
     711      801      811
     711      811      721
     720      730      820
     720      820      810
     721      811      821
     721      821      731
     730      740      830
     730      830      820
     731      821      831
     731      831      741
     740      750      840
     740      840      830
     741      831      841
     741      841      751
     750      760      850
     750      850      840
     751      841      851
     751      851      761
     760      770      860
     760      860      850
     761      851      861
     761      861      771
     770      780      870
     770      870      860
     771      861      871
     771      871      781
     780      790      880
     780      880      870
     781      871      881
     781      881      791
     790      800      890
     790      890      880
     791      881      891
     791      891      792
     792      891      892
     792      892      793
     793      892      893
     793      893      794
     794      893      894
     794      894      795
     795      894      895
     795      895      796
     796      895      896
     796      896      797
     797      896      897
     797      897      798
     798      897      898
     798      898      799
     799      898      899
     799      899      800
     800      899      900
     800      900      890
     801      802      901
     801      901      811
     802      803      902
     802      902      901
     803      804      903
     803      903      902
     804      805      904
     804      904      903
     805      806      905
     805      905      904
     806      807      906
     806      906      905
     807      808      907
     807      907      906
     808      809      908
     808      908      907
     809      810      909
     809      909      908
     810      820      910
     810      910      909
     811      901      911
     811      911      821
     820      830      920
     820      920      910
     821      911      921
     821      921      831
     830      840      930
     830      930      920
     831      921      931
     831      931      841
     840      850      940
     840      940      930
     841      931      941
     841      941      851
     850      860      950
     850      950      940
     851      941      951
     851      951      861
     860      870      960
     860      960      950
     861      951      961
     861      961      871
     870      880      970
     870      970      960
     871      961      971
     871      971      881
     880      890      980
     880      980      970
     881      971      981
     881      981      891
     890      900      990
     890      990      980
     891      981      991
     891      991      892
     892      991      992
     892      992      893
     893      992      993
     893      993      894
     894      993      994
     894      994      895
     895      994      995
     895      995      896
     896      995      996
     896      996      897
     897      996      997
     897      997      898
     898      997      998
     898      998      899
     899      998      999
     899      999      900
     900      999     1000
     900     1000      990
     901      902      911
     902      903      912
     902      912      911
     903      904      913
     903      913      912
     904      905      914
     904      914      913
     905      906      915
     905      915      914
     906      907      916
     906      916      915
     907      908      917
     907      917      916
     908      909      918
     908      918      917
     909      910      919
     909      919      918
     910      920      919
     911      912      921
     912      913      922
     912      922      921
     913      914      923
     913      923      922
     914      915      924
     914      924      923
     915      916      925
     915      925      924
     916      917      926
     916      926      925
     917      918      927
     917      927      926
     918      919      928
     918      928      927
     919      920      929
     919      929      928
     920      930      929
     921      922      931
     922      923      932
     922      932      931
     923      924      933
     923      933      932
     924      925      934
     924      934      933
     925      926      935
     925      935      934
     926      927      936
     926      936      935
     927      928      937
     927      937      936
     928      929      938
     928      938      937
     929      930      939
     929      939      938
     930      940      939
     931      932      941
     932      933      942
     932      942      941
     933      934      943
     933      943      942
     934      935      944
     934      944      943
     935      936      945
     935      945      944
     936      937      946
     936      946      945
     937      938      947
     937      947      946
     938      939      948
     938      948      947
     939      940      949
     939      949      948
     940      950      949
     941      942      951
     942      943      952
     942      952      951
     943      944      953
     943      953      952
     944      945      954
     944      954      953
     945      946      955
     945      955      954
     946      947      956
     946      956      955
     947      948      957
     947      957      956
     948      949      958
     948      958      957
     949      950      959
     949      959      958
     950      960      959
     951      952      961
     952      953      962
     952      962      961
     953      954      963
     953      963      962
     954      955      964
     954      964      963
     955      956      965
     955      965      964
     956      957      966
     956      966      965
     957      958      967
     957      967      966
     958      959      968
     958      968      967
     959      960      969
     959      969      968
     960      970      969
     961      962      971
     962      963      972
     962      972      971
     963      964      973
     963      973      972
     964      965      974
     964      974      973
     965      966      975
     965      975      974
     966      967      976
     966      976      975
     967      968      977
     967      977      976
     968      969      978
     968      978      977
     969      970      979
     969      979      978
     970      980      979
     971      972      981
     972      973      982
     972      982      981
     973      974      983
     973      983      982
     974      975      984
     974      984      983
     975      976      985
     975      985      984
     976      977      986
     976      986      985
     977      978      987
     977      987      986
     978      979      988
     978      988      987
     979      980      989
     979      989      988
     980      990      989
     981      982      991
     982      983      992
     982      992      991
     983      984      993
     983      993      992
     984      985      994
     984      994      993
     985      986      995
     985      995      994
     986      987      996
     986      996      995
     987      988      997
     987      997      996
     988      989      998
     988      998      997
     989      990      999
     989      999      998
     990     1000      999
